# soak_growth seconds=240 sample_ms=1000 concurrency=16 cycle_ms=20
# replay_capacity=2097152 leak_bytes=0 mallinfo2=1
t_ms,cycles,fails,rss_kb,rss_anon_kb,rss_file_kb,rss_anon_huge_kb,fds,timers,sessions,proxy_sessions,proxy_streams,uordblks,hblkhd,arena,up_accepts,up_closes,up_short
119005,4754,0,24968,19160,5808,0,76,33,16,16,16,13427584,84115456,13574144,4754,4738,0
120015,4795,0,25096,19288,5808,0,76,33,16,16,16,13427584,84115456,13574144,4795,4779,0
121012,4835,0,25228,19420,5808,0,76,33,16,16,16,13427584,84115456,13574144,4835,4819,0
122013,4875,0,25368,19560,5808,0,76,33,16,16,16,13427584,84115456,13574144,4875,4859,0
123017,4915,0,25500,19692,5808,0,76,33,16,16,16,13427584,84115456,13574144,4915,4899,0
124024,4955,0,25628,19820,5808,0,76,33,16,16,16,13427584,84115456,13574144,4955,4939,0
125018,4995,0,25756,19948,5808,0,76,33,16,16,16,13427584,84115456,13574144,4995,4979,0
126021,5035,0,25880,20072,5808,0,76,33,16,16,16,13427584,84115456,13574144,5035,5019,0
127005,5074,0,25996,20188,5808,0,76,33,16,16,16,13427584,84115456,13574144,5074,5058,0
128013,5114,0,26124,20316,5808,0,76,33,16,16,16,13427584,84115456,13574144,5114,5098,0
129024,5154,0,26244,20436,5808,0,76,33,16,16,16,13427584,84115456,13574144,5154,5138,0
130005,5193,0,26364,20556,5808,0,76,33,16,16,16,13427584,84115456,13574144,5193,5177,0
131010,5233,0,26480,20672,5808,0,76,33,16,16,16,13427584,84115456,13574144,5233,5217,0
132016,5273,0,26592,20784,5808,0,76,33,16,16,16,13427584,84115456,13574144,5273,5257,0
133024,5313,0,26716,20908,5808,0,76,33,16,16,16,13427584,84115456,13574144,5313,5297,0
134009,5352,0,26832,21024,5808,0,76,33,16,16,16,13427584,84115456,13574144,5352,5336,0
135005,5392,0,39588,33780,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5392,5376,0
136023,5433,0,39728,33920,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5433,5417,0
137024,5474,0,39824,34016,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5474,5458,0
138015,5514,0,39940,34132,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5514,5498,0
139001,5554,0,40044,34236,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5554,5538,0
140015,5594,0,40172,34364,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5594,5578,0
141023,5634,0,40272,34464,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5634,5618,0
142007,5673,0,40392,34584,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5673,5657,0
143007,5713,0,40500,34692,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5713,5697,0
144019,5753,0,40612,34804,5808,14336,76,33,16,16,16,13427584,84115456,13574144,5753,5737,0
145008,5793,0,52916,47108,5808,30720,76,33,16,16,16,13427584,84115456,13574144,5793,5777,0
146019,5833,0,52996,47188,5808,30720,76,33,16,16,16,13427584,84115456,13574144,5833,5817,0
147019,5873,0,53072,47264,5808,30720,76,33,16,16,16,13427584,84115456,13574144,5873,5857,0
148021,5913,0,53156,47348,5808,30720,76,33,16,16,16,13427584,84115456,13574144,5913,5897,0
149006,5952,0,53268,47460,5808,30720,76,33,16,16,16,13427584,84115456,13574144,5952,5936,0
150007,5992,0,53348,47540,5808,30720,76,33,16,16,16,13427584,84115456,13574144,5992,5976,0
151021,6032,0,53452,47644,5808,30720,76,33,16,16,16,13427584,84115456,13574144,6032,6016,0
152008,6071,0,53508,47700,5808,30720,76,33,16,16,16,13427584,84115456,13574144,6071,6055,0
153004,6111,0,53584,47776,5808,30720,76,33,16,16,16,13427584,84115456,13574144,6111,6095,0
154006,6151,0,53668,47860,5808,30720,76,33,16,16,16,13427584,84115456,13574144,6151,6135,0
155006,6191,0,65956,60148,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6191,6175,0
156025,6232,0,66028,60220,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6232,6216,0
157007,6271,0,66096,60288,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6271,6255,0
158012,6311,0,66180,60372,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6311,6295,0
159024,6353,0,66252,60444,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6353,6337,0
160012,6392,0,66312,60504,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6392,6376,0
161010,6432,0,66396,60588,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6432,6416,0
162013,6472,0,66452,60644,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6472,6456,0
163019,6512,0,66496,60688,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6512,6496,0
